GivenName	Surname	Birthday	twostephash	uid
Glenda	Alexander	10/20/1965	{1469442, 130056, 996362, 235022, 376336, 272405, 1467415, 1200151, 1719832, 1759771, 1252384, 629283, 202277, 891435, 1512491, 970797, 1269293, 1357359, 1778732, 6197, 392246, 801846, 1981493, 430651, 1003579, 1143867, 822334, 2023995, 1687619, 644684, 555087, 1011281, 1907281, 1625171, 1402456, 312922, 1432668, 1303647, 1592927, 701029, 1529960, 1497198, 223859, 1142389, 132729, 1413769, 1015946, 622736, 2031761, 1740434, 389268, 1123477, 1225369, 189083, 285341, 39072, 1608867, 518823, 1031851, 1618605, 2222, 1339578, 1150652, 52925, 282301, 434877, 2042558, 1156290, 1018563, 169673, 112330, 411854, 1177807, 1279186, 727253, 184539, 1195228, 1119966, 38627, 1631460, 875244, 1231087, 346866, 850162, 1736946, 1393398, 435960, 1348346, 798459, 218366, 713477, 301830, 1560842, 672524, 1890061, 608529, 1728790, 1360663, 160536, 157466, 448796, 1549086, 1250594, 321832, 329001, 1308969, 719149, 770863, 1263919, 209716, 355125, 739124, 805173, 1849144, 1013051, 260412, 824637, 1647935, 927554, 1989954, 1795912, 1420617, 1708875, 2023244, 1601869, 408915, 593747, 1390421, 155478, 1501528, 1816921, 1527131, 1793371, 620388, 687463, 2036584, 1281388, 1588590, 1160051, 1244019, 432502, 1387894, 1678724, 1937797, 296326, 1922953, 1063307, 1320331, 1373582, 1929105, 377239, 1443224, 807321, 123292, 741789, 1618345, 243114, 1935787, 1875375, 1480112, 832434, 1271218, 337846, 1621947, 889790, 540608, 41932, 83917, 998350, 1812429, 1819599, 1210833, 1585105, 1836499, 1892304, 811991, 549339, 802779, 1419741, 140767, 1543649, 1994722, 1100262, 929258, 1147370, 1915371, 1071088, 1553905, 592373, 988662, 2003449, 1405951}	53252
Bernard	Fuller	9/8/1963	{1294337, 996362, 235022, 1114645, 120341, 1588759, 1719832, 231961, 450588, 749085, 1252384, 1043491, 493096, 1271337, 376876, 1269293, 285240, 1143867, 335937, 651329, 828994, 474187, 134734, 520782, 555087, 802894, 1011281, 664659, 1686608, 1907281, 1402456, 312922, 712284, 602206, 1592927, 371808, 1096800, 845412, 1559140, 1529960, 1501802, 176235, 770669, 1497198, 1804402, 223859, 531068, 105599, 1353862, 1413769, 126090, 212106, 553610, 1474701, 634510, 1798803, 1816726, 1315991, 551064, 320157, 1544351, 1616035, 1730213, 1852581, 518823, 762539, 2042558, 58562, 1156290, 598212, 745673, 1767625, 1745099, 500431, 1601748, 1903327, 1626344, 988394, 592111, 806128, 1247471, 283378, 1814773, 1644791, 798459, 1099515, 348413, 514308, 1378565, 301830, 1341708, 1506573, 1750799, 691473, 236828, 640284, 1308969, 465195, 1177901, 433966, 557365, 260412, 786752, 34114, 927554, 1417027, 1398085, 1106761, 1305929, 113995, 1442126, 1816921, 483678, 1526623, 1070945, 1102177, 711528, 2036584, 26474, 1069932, 1469296, 326513, 1151857, 1790320, 477557, 1387894, 839033, 1428349, 1735554, 1250691, 1951619, 1922953, 1320331, 678287, 2040719, 1763736, 834971, 1678235, 201629, 350628, 243114, 1296304, 1189297, 123829, 337846, 1621947, 1185725, 889790, 382399, 804800, 540608, 756159, 393158, 1556424, 296907, 69580, 1812429, 1819599, 9681, 1836499, 795605, 1673178, 1870299, 1148893, 773598, 1419741, 1147370, 1822698, 504300, 1758700, 1553905, 87027, 1000438, 751095, 1896952, 2003449, 1167358}	90849
Catharine	Price	3/25/1998	{1319937, 177154, 1213958, 101897, 319498, 1286670, 390163, 1545246, 135711, 1252384, 898081, 158242, 1974818, 439333, 1077797, 1098279, 1790507, 277040, 1093682, 1991733, 285240, 14394, 1003579, 1701438, 67648, 335937, 417346, 1053252, 1137220, 1339974, 1350212, 784457, 1529930, 1882185, 515664, 1510995, 345172, 1739859, 1746518, 312922, 1765468, 395357, 543326, 602206, 871007, 1064041, 1497198, 919666, 730739, 1167986, 1708149, 966267, 705150, 1307781, 1084552, 126090, 1972875, 1335949, 191630, 2031761, 360087, 1303704, 555676, 1588892, 1492641, 518823, 788648, 1839275, 554162, 21683, 769716, 1310907, 1150652, 1241278, 1493694, 1940673, 58562, 1375938, 1113798, 644808, 1082057, 112330, 1691336, 500431, 1390292, 964311, 1916120, 1086684, 353501, 1903327, 142048, 1638112, 34532, 453350, 1010921, 1110762, 1281258, 550638, 152815, 861934, 1698542, 1871089, 798459, 1099515, 1592572, 1698046, 23300, 617732, 301830, 310024, 665353, 1968395, 672524, 1635600, 160536, 193818, 1917725, 678687, 29472, 1047329, 462114, 1443618, 588583, 321832, 1787180, 433966, 1610033, 209716, 382269, 1314109, 1598273, 388418, 973132, 189261, 1442126, 819535, 1508686, 1857869, 1709907, 2008916, 729941, 842581, 1005398, 255834, 199003, 237406, 620388, 530282, 1533293, 1783665, 979826, 281460, 298868, 407413, 1387894, 1488759, 507773, 669566, 1735554, 1951619, 1513860, 1568649, 1922953, 1063307, 592275, 1895828, 1504150, 266648, 834971, 528799, 1675168, 294305, 1934753, 1597869, 1821103, 806321, 1695665, 1914801, 889790, 908734, 1383359, 1855422, 699849, 1920457, 1836499, 1419741, 1069539, 1500136, 1147370, 1923562, 1180660, 1235447, 2003449, 1521659}	63674
William	Damiani	12/7/1997	{1319937, 1654275, 98310, 332297, 101897, 550924, 1745932, 1527824, 193560, 1493532, 749085, 1158176, 202277, 1778732, 1743406, 285240, 1031737, 1882684, 1816127, 1054785, 1339974, 644684, 555087, 618064, 1620048, 1510995, 203350, 451670, 312922, 1307228, 1432668, 845412, 1140838, 1529960, 1222250, 596075, 1497198, 1928818, 494195, 1367674, 32383, 1084552, 1984651, 1317517, 2024589, 389268, 629406, 39072, 79523, 518823, 540328, 326313, 429225, 906920, 1569448, 480438, 1214134, 668349, 1143997, 204992, 1417924, 230086, 745673, 112330, 1613009, 1951963, 117981, 142048, 1271009, 1638112, 659687, 125672, 1010921, 1281258, 1643243, 324332, 1247471, 25328, 2014450, 1814773, 624376, 223480, 1671416, 798459, 1795323, 218366, 967427, 438021, 301830, 713477, 824070, 1313544, 1646344, 1809163, 525071, 531729, 364306, 609554, 1134870, 467224, 244505, 157466, 140059, 544539, 723226, 1454367, 35107, 329001, 1308969, 465195, 1263919, 355125, 1252152, 1849144, 604475, 1684283, 1603902, 802120, 1539401, 1758536, 1806664, 1151311, 632150, 1005398, 1726811, 2030941, 1121631, 263008, 971617, 293730, 1058144, 1727330, 1091941, 867176, 1797993, 1470315, 1345390, 1387894, 1466742, 1735554, 634244, 1045892, 1513860, 1937797, 998283, 1582476, 1439633, 91028, 295828, 169879, 266648, 1572763, 811420, 1889186, 299956, 1817524, 1601462, 1890747, 1702333, 889790, 1066947, 220102, 797641, 1331657, 1447883, 1920457, 744402, 1836499, 768982, 1846747, 1922012, 1260510, 1830367, 739810, 719844, 242149, 2032617, 929258, 1147370, 1915371, 795629, 1564141, 1769968, 239606, 2003449, 313854}	28969
Shaina	McDuffy	4/16/1957	{1213958, 229895, 1070601, 319498, 599050, 1198091, 905229, 241166, 1886732, 836095, 1738772, 120341, 881685, 1345557, 1167388, 1252384, 1815075, 497700, 1077797, 53292, 594994, 1162291, 1175095, 285240, 882748, 973376, 155203, 827971, 1137220, 1350212, 555087, 515664, 1907281, 1867858, 1459284, 1580629, 690776, 312922, 1096797, 1100895, 1634400, 1786464, 2023519, 1354854, 1529960, 9834, 1025134, 1497198, 1804402, 457848, 313465, 1644666, 1090169, 628345, 211578, 1857659, 105599, 32383, 1514109, 1307781, 1341574, 923785, 1984651, 1781902, 634512, 200857, 1791134, 518823, 1560747, 535724, 1645233, 554162, 907442, 1544371, 69308, 451777, 1940673, 540869, 1895622, 1081035, 991948, 1613009, 1483481, 132321, 18150, 228583, 1663206, 1010921, 1908967, 1110765, 692977, 754, 436472, 1841914, 798459, 543997, 348413, 301830, 965385, 1044234, 359697, 1955089, 682778, 544539, 1470750, 1454367, 29472, 462114, 660259, 1993508, 1021745, 1490743, 1128768, 1598273, 1218371, 1398085, 1534971, 1420617, 315213, 652621, 1508686, 1701197, 1129809, 632150, 1561430, 1330009, 255834, 2034011, 1087328, 1303904, 1727330, 72039, 867176, 1173864, 730993, 1676657, 1387894, 916347, 796540, 2006913, 1735554, 1922953, 491403, 1320331, 1859979, 428946, 909717, 723350, 1504150, 1822102, 279450, 294305, 1934753, 1521659, 170413, 1582511, 1491888, 994229, 738230, 1671097, 618426, 1230780, 887742, 65471, 889790, 1455553, 39363, 761286, 1286086, 1836499, 286682, 1418213, 420326, 1500136, 1487849, 1147370, 736235, 1758700, 1409006, 1749998, 183799, 2003449, 1959419, 622589, 1406974, 1311231}	85385
Elizabeth	Lavergne	1/11/1987	{415744, 613376, 1654275, 1681412, 98310, 650759, 2041352, 996362, 1127434, 1440266, 390163, 647699, 306710, 266775, 231961, 999962, 61979, 1451548, 1545246, 1252384, 679462, 1242161, 1981493, 442423, 285240, 1954871, 310846, 474183, 1287755, 191052, 520782, 270927, 632398, 942672, 1746518, 1195608, 1463385, 312922, 1881179, 597084, 395357, 602206, 954463, 1294432, 1541216, 1765468, 1980512, 2030690, 550502, 1614951, 1529960, 1756263, 1043562, 1908326, 1497198, 5232, 502386, 730739, 369780, 403061, 894580, 560759, 990328, 987768, 571511, 951411, 1708149, 1184893, 231040, 1058436, 1306247, 1413769, 1472138, 1813643, 1335949, 883344, 1143447, 446107, 706205, 543394, 628389, 439975, 518823, 429225, 700586, 1839275, 579244, 1869994, 1645233, 1816753, 21683, 1298108, 2042558, 2035905, 1130690, 890057, 112330, 1167986, 1390292, 1556180, 1442008, 761055, 142048, 1609953, 366306, 1150691, 2024162, 1010921, 1110762, 691949, 316142, 152815, 627953, 1479414, 798459, 1795323, 301830, 824070, 44811, 1341708, 1750799, 1635600, 1666833, 858903, 908056, 635165, 1315614, 1047329, 1308969, 1229612, 223021, 1951025, 1896242, 805173, 15672, 645433, 260412, 382269, 146751, 90943, 400705, 669504, 786752, 860996, 534341, 913222, 927554, 264008, 363849, 1210689, 189261, 722256, 449361, 934226, 302932, 943444, 1088854, 432985, 426846, 795488, 293730, 300390, 875883, 1345390, 808821, 1387894, 1290617, 1790329, 507773, 507263, 1804159, 1735554, 1342344, 1320331, 1087884, 984981, 962456, 526233, 1572763, 193443, 683954, 123829, 348600, 338875, 522174, 889790, 1383359, 1793475, 1812429, 546768, 1836499, 768982, 1922012, 1148893, 773598, 1419741, 1281504, 1607648, 1733746, 556005, 1031657, 1147370, 1488878, 1071088, 1495536, 1822194, 1235447, 2003449, 335871}	88502
Jerome	Hamblin	8/25/1972	{1695232, 449027, 1213958, 1722375, 319498, 996362, 103957, 1511957, 1609247, 1252384, 1104415, 1077797, 1942056, 1394730, 1265198, 236592, 285240, 1031737, 293434, 1003579, 67648, 1137220, 1350212, 1882185, 1303626, 134734, 555087, 515664, 618064, 821840, 191061, 1637973, 312922, 818267, 712284, 825434, 543326, 832604, 782434, 80483, 1432163, 1813091, 675942, 1140838, 1529960, 1614951, 1774182, 176235, 1302636, 1497198, 2001007, 223859, 423027, 258685, 32383, 1307781, 1038983, 1413769, 52362, 1984651, 1151116, 198803, 1086617, 784538, 1492641, 317602, 518823, 906920, 429225, 554162, 668349, 2042558, 59584, 204992, 1940673, 2035905, 979655, 1547465, 112330, 867530, 1388234, 113359, 1613009, 1390292, 1224414, 1408223, 1010921, 1271019, 324332, 1807083, 316142, 589039, 861934, 1871089, 100090, 798459, 1592572, 348413, 301830, 824070, 672524, 160536, 723226, 1365787, 29472, 1713952, 462114, 819490, 321832, 481069, 209716, 805173, 2023739, 260412, 567102, 1598273, 388418, 927554, 702790, 159561, 700746, 1305929, 1508686, 1909584, 1709907, 2008916, 84824, 255834, 1061213, 137568, 1102177, 1727330, 620388, 697703, 867176, 26474, 507243, 1345390, 1754998, 1488759, 207224, 1129336, 544634, 1800056, 1428349, 1735554, 1521029, 1922953, 1063307, 1320331, 1717645, 181137, 893844, 445845, 1232278, 1895828, 1763736, 1572763, 201629, 920478, 528799, 751007, 1934753, 880547, 1114028, 170413, 1372079, 147378, 298420, 1576373, 644539, 1702333, 889790, 1066947, 1286086, 58313, 1331657, 2033611, 1812429, 1131982, 1836499, 768982, 1505755, 1419741, 1454557, 696290, 1500136, 153577, 1147370, 1386986, 1071088, 2003449, 313854}	36963
Dorothy	Copes	1/6/1952	{459782, 1620488, 1886732, 827413, 1814554, 1648666, 1545246, 88097, 1942056, 1605166, 689711, 236592, 523313, 21557, 1954871, 285240, 980033, 560710, 1588810, 555087, 317525, 1637973, 1839705, 312922, 1197661, 1592927, 1786464, 782434, 1432163, 241252, 1529960, 1497198, 1167986, 1016951, 7287, 987768, 628345, 1252988, 1392770, 1058436, 957063, 891021, 670352, 829584, 58517, 141991, 518823, 1031851, 1090222, 138930, 1721010, 1842875, 52925, 1895620, 112330, 1923285, 936150, 599770, 1866971, 2028764, 316126, 623326, 1053408, 1010921, 1170665, 1259, 699627, 954605, 589039, 1781490, 436472, 998137, 1019131, 798459, 301830, 708359, 1002251, 1968397, 1635600, 1666833, 1794836, 39706, 682778, 2024732, 1047329, 1993508, 1025534, 1374503, 1224489, 1308969, 481069, 1680178, 567102, 1649984, 1646916, 534341, 1498951, 1427272, 287049, 363849, 103244, 864076, 1251152, 1129809, 1627474, 352086, 605015, 2034011, 327004, 1617758, 1343842, 1258855, 157547, 875883, 1414513, 369014, 201079, 1387894, 1331066, 900475, 617854, 2006913, 1735554, 1922953, 1320331, 386956, 1087884, 181137, 428946, 792468, 909717, 1822102, 1891223, 193443, 637863, 654247, 1521065, 995246, 1372079, 402864, 1914801, 683954, 1055668, 1975740, 887742, 889790, 1383359, 580547, 393158, 1920457, 328652, 1836499, 458200, 737755, 802779, 992220, 1846747, 1044964, 1418213, 975337, 1147370, 150507, 1687020, 1749998, 2003449, 406522, 1179643, 1406974, 836095}	72648
Veronica	Clark	8/11/1937	{1654275, 173575, 996362, 240144, 1114645, 1592863, 1252384, 1371169, 1974818, 1498666, 780844, 910381, 1121324, 236592, 886832, 105522, 1600566, 1954871, 285240, 625213, 1609790, 811583, 335937, 531524, 596548, 1490503, 134734, 555087, 632398, 1637973, 246870, 1900117, 648280, 312922, 818267, 712284, 602206, 1910366, 1294432, 1980512, 1432163, 1133158, 1908326, 1529960, 176235, 1497198, 782959, 223859, 987768, 1612409, 943233, 1058436, 957063, 1413769, 126090, 1278602, 446107, 706205, 1146019, 518823, 1314984, 588974, 86705, 509105, 2002609, 1478328, 1310907, 1150652, 1298108, 1241278, 2042558, 2035905, 58562, 1130690, 71368, 1082057, 500431, 299728, 964311, 1916120, 920282, 353501, 761055, 366306, 2024162, 1010921, 1281258, 691949, 316142, 1956597, 746235, 798459, 1795323, 496386, 301830, 1809163, 1666833, 364306, 635165, 655656, 1308969, 1300267, 1787180, 481069, 433966, 501550, 805173, 260412, 567102, 958271, 1563969, 927554, 534341, 1305929, 1928525, 1442126, 1831761, 266578, 302932, 729941, 572758, 632150, 842581, 432985, 1005398, 310619, 971100, 1088854, 26474, 507243, 875883, 1290745, 61294, 16238, 348531, 407413, 1387894, 386426, 1428349, 783743, 1735554, 1951619, 1258890, 998283, 1320331, 1582476, 1717645, 181137, 616852, 984981, 962456, 1763736, 834971, 201629, 550813, 709538, 193443, 722340, 244135, 552871, 900521, 1597869, 402864, 683954, 298420, 889790, 1855422, 540608, 1225665, 139205, 220102, 449482, 1812429, 1836499, 1922012, 1419741, 2027998, 323040, 242149, 744421, 416749, 257006, 1071088, 2003449}	53263
John	Floyd	8/31/2000	{1426950, 564746, 1452557, 1362449, 1154579, 151060, 1467415, 260120, 20506, 877086, 205354, 1186859, 1121324, 362541, 1357356, 1801775, 351799, 1954871, 39994, 315458, 1090626, 1553994, 134734, 1907281, 1388116, 960088, 668249, 712284, 782434, 1078899, 1215607, 1432184, 987768, 132729, 60539, 706180, 976005, 1058436, 594055, 1229969, 1740434, 1647763, 2031761, 37015, 1303704, 1968792, 1608867, 1891496, 1045678, 308402, 795315, 1265842, 246456, 1339578, 935611, 1150652, 296125, 434877, 1075406, 427727, 1734353, 1637075, 1378004, 1971927, 651481, 2024162, 1941222, 1724653, 1195771, 926460, 348413, 547071, 25857, 44811, 443659, 672524, 1795340, 1896719, 176912, 1666833, 1513234, 1654548, 160536, 448796, 1443100, 761119, 860447, 1820448, 321832, 1263919, 862514, 209716, 1379126, 657207, 1872183, 534341, 1305929, 1485644, 1333583, 411984, 959312, 620388, 1796463, 670577, 892276, 808821, 1273207, 1408888, 1103227, 1428349, 233855, 1087360, 1390978, 1177476, 615819, 1063307, 2038673, 377239, 1763736, 1466777, 1708954, 201629, 688032, 193443, 981496, 279467, 402864, 2002352, 683954, 376243, 298420, 270774, 609216, 1470409, 1228239, 1142739, 259541, 1910236, 1171937, 789993, 91117, 1110517, 1522677, 1019895, 1751544, 1416190}	90028
Charles	Savage	9/26/1979	{755203, 98310, 1213958, 1429514, 1848331, 1886732, 235022, 164369, 748052, 1114645, 778777, 1545246, 1158176, 88097, 1077797, 456232, 1271337, 285240, 335937, 1245764, 1350212, 1287755, 1668683, 1423437, 555087, 618064, 1951825, 356435, 664659, 1195608, 1402456, 249434, 312922, 602206, 1786464, 1529954, 1840738, 1140838, 695403, 329843, 369780, 894580, 628345, 231040, 1307781, 126090, 634510, 1588366, 1851024, 1395859, 1897620, 1827990, 1431703, 1303704, 1691799, 1608867, 518823, 1953959, 1869994, 1496238, 138930, 554162, 868022, 1128636, 668349, 1150652, 489663, 204992, 1856193, 58562, 864458, 1254090, 500431, 1601748, 1508569, 599770, 831196, 1260768, 1638112, 120036, 580324, 1895653, 1626344, 1010921, 1298666, 351979, 324332, 771820, 316142, 1997554, 1574132, 436472, 861944, 798459, 1019131, 961277, 719102, 1634046, 375041, 968451, 1378565, 301830, 634118, 1519366, 672524, 545037, 1959417, 1472274, 14612, 2005271, 160536, 682778, 723226, 1559322, 321832, 1326888, 433966, 209716, 645433, 2023739, 1464124, 1398590, 757580, 1857869, 1442126, 1305424, 1129809, 1819478, 1816921, 255834, 243035, 782172, 1492314, 1117023, 1526623, 620388, 26474, 157547, 1712497, 1387894, 900475, 1735554, 2020226, 1922953, 1063307, 1320331, 1620882, 909717, 1504150, 1822102, 262555, 834971, 890783, 957866, 963499, 1043373, 1296304, 477617, 1189297, 709557, 337846, 889790, 540608, 1706946, 1066947, 824772, 162246, 1331657, 2033611, 328652, 1162188, 9681, 1836499, 804312, 1673178, 463838, 1311712, 1627107, 1418213, 1790950, 1794022, 908264, 1500136, 1147370, 150507, 1409006, 1421294, 1488878, 1553905, 485367, 2003449, 1521659, 1406974}	40615
Wanda	Mohr	10/4/1950	{564746, 1198091, 346126, 178703, 1499156, 1200151, 1158176, 409633, 1252384, 629283, 1778732, 362541, 1357359, 1981493, 898616, 2023995, 822334, 290369, 315977, 644684, 555087, 3157, 1304151, 960088, 312922, 1432668, 1096797, 1354854, 1529960, 1497198, 502899, 339061, 1432184, 1215101, 32383, 1824385, 1571972, 1015946, 1984651, 1527950, 1781902, 622736, 1559184, 389268, 1143447, 285341, 1309346, 727717, 518823, 906920, 548521, 69308, 508101, 71368, 1613009, 184539, 132321, 1162980, 252645, 228583, 1010921, 875244, 1724653, 1231087, 281842, 850162, 1736946, 1393402, 706810, 798459, 543997, 1884926, 218366, 1902336, 120062, 968451, 713477, 301830, 1018631, 332567, 39706, 157466, 544539, 1617692, 1728284, 1454367, 1796896, 1250594, 1340196, 1993508, 1998628, 329001, 953132, 719149, 1263919, 739124, 355125, 1719605, 272184, 1849144, 380222, 1806661, 1626952, 2023244, 1877328, 408915, 1390421, 1088854, 1501528, 1330009, 2034011, 327004, 867176, 1281388, 1244019, 432502, 1387894, 1103227, 840573, 522111, 2006913, 1937797, 1922953, 1320331, 1373582, 1929105, 723350, 807321, 129440, 170413, 832434, 376243, 738230, 1601462, 618426, 887742, 889790, 967103, 1920457, 41932, 1892304, 1585105, 1836499, 811991, 458200, 1734108, 1419741, 721378, 929258, 1147370, 1915371, 1749998, 1594352, 1019895, 981496, 2003449, 313854}	80751
Ricky	Parker	3/1/1971	{2039809, 996362, 1440266, 1542157, 1920015, 1114645, 1252384, 1162788, 1498666, 1600566, 1954871, 487992, 285240, 1281594, 1003579, 1816127, 335937, 531524, 596548, 1053252, 555087, 618064, 1739859, 1900117, 1524823, 312922, 345690, 602206, 1140838, 1529960, 1497198, 223859, 966267, 626816, 1058436, 863877, 126090, 1781902, 91793, 691859, 682646, 1315991, 2025114, 734363, 1205915, 518823, 61609, 1868462, 210608, 21683, 1602231, 1313465, 668349, 2042558, 204992, 2035905, 58562, 111304, 1082057, 1314509, 500431, 1916120, 902878, 1627872, 1631460, 453350, 697576, 1010921, 1259, 792300, 364785, 1812721, 1956597, 798459, 987900, 1698046, 1278721, 23300, 617732, 301830, 665353, 1666833, 1917725, 1550623, 1561891, 655656, 1308969, 1008939, 433966, 624944, 805173, 260412, 927554, 534341, 324427, 973132, 1941836, 1442126, 819535, 842581, 1005398, 1793371, 620388, 1501546, 875883, 1239411, 407413, 1387894, 2026872, 654715, 1262466, 1735554, 1951619, 492933, 1290120, 1922953, 1038730, 1320331, 297360, 193939, 1174935, 834971, 1471389, 1024930, 1022893, 1821103, 402864, 1914801, 683954, 1413051, 889790, 908734, 1855422, 722882, 1066947, 1331657, 685517, 615375, 1836499, 1393628, 1419741, 2027998, 896482, 975337, 1147370, 1923562, 2032617, 1772015, 1071088, 77298, 1180660, 183799, 2003449, 656893}	33102
Pamela	Mendoza	1/23/2000	{62978, 1654275, 1722375, 1461767, 1127434, 306710, 1467415, 2014746, 563229, 898081, 679462, 1942056, 205354, 1357359, 523313, 999986, 1242161, 392246, 442423, 1954871, 1003579, 822334, 1816127, 1053249, 1687619, 474183, 632398, 1907281, 1717331, 472152, 345690, 1124955, 597084, 1842269, 1303647, 1980512, 1505377, 782434, 2030690, 148582, 2001007, 951411, 1078899, 132729, 505468, 32383, 1824385, 1058436, 594055, 1984651, 1559184, 2031761, 1647763, 1827990, 271512, 446107, 104611, 1252003, 1608867, 906920, 162985, 308402, 21683, 1339578, 1150652, 434877, 1130690, 113359, 1613009, 936150, 1793244, 902878, 2024162, 38627, 1541860, 1631460, 453350, 875244, 691949, 364785, 1393398, 435960, 429307, 987900, 1343230, 967427, 23300, 824070, 672524, 1795340, 608529, 1513234, 1666833, 160536, 157466, 448796, 635165, 1917725, 1454367, 321832, 1008939, 1431339, 1896242, 209716, 1649984, 1646916, 534341, 1777990, 1994054, 264008, 1012553, 911180, 1088854, 244055, 1501528, 432985, 1727330, 620388, 733541, 867176, 932713, 875883, 183154, 1244019, 808821, 1290617, 544634, 1877883, 1390978, 1063307, 1232278, 377239, 526233, 193443, 880547, 637863, 654247, 170413, 402864, 1914801, 683954, 1739190, 348600, 1178044, 847299, 41932, 1585105, 1142739, 1281504, 1543649, 1488878, 1495536, 1180660, 1224698, 1179643, 1732093, 313854}	61847
