GivenName	Surname	Birthday	twostephash	uid
Gary	Bromberg	2/2/1989	{996362, 390163, 1997333, 1114645, 1511957, 231961, 1879073, 1813543, 1942056, 784426, 1593387, 215084, 426030, 236592, 1407025, 14394, 246332, 1816127, 335937, 651329, 1064513, 1136714, 191052, 520782, 555087, 114768, 515664, 938067, 1637973, 312922, 832604, 395357, 602206, 1765468, 782434, 1432163, 2030690, 380006, 1529960, 1302636, 1497198, 5232, 940657, 223859, 423027, 1708149, 990328, 1203321, 1090170, 258685, 1413769, 126090, 1503370, 2031761, 1143447, 1303704, 1420956, 1608867, 518823, 540328, 1258664, 700586, 1150652, 2042558, 59584, 2035905, 58562, 890057, 867530, 1279177, 764620, 142541, 500431, 1556180, 761055, 286438, 1010921, 1110762, 799467, 1271019, 1386731, 316142, 589039, 627953, 1576696, 1270523, 292094, 253184, 301830, 310024, 81164, 672524, 1750799, 1084180, 160536, 244505, 738584, 1453343, 1538335, 1820448, 562466, 819490, 321832, 1308969, 481069, 433966, 209716, 805173, 1252152, 260412, 382269, 567102, 786752, 927554, 1758536, 189261, 1442126, 137568, 971617, 620388, 697703, 921963, 1172846, 1551733, 1387894, 1800056, 1735554, 237955, 1574787, 1951619, 1922953, 1063307, 433548, 1320331, 1544077, 1286544, 181137, 834971, 1705884, 1041319, 1666471, 1372079, 1341876, 123829, 338875, 889790, 824772, 1606084, 1812429, 1131982, 1836499, 582616, 734680, 1240027, 916444, 1148893, 773598, 1260510, 1419741, 1830367, 696290, 1395682, 925668, 610792, 295913, 1147370, 1071088, 1777651, 1235447, 2003449}	82274
Sam	Flynn	3/18/1989	{755203, 357891, 346633, 390163, 514583, 1707033, 1545246, 1252384, 898081, 922150, 1593387, 351799, 1854007, 285240, 14394, 1003579, 246332, 1722943, 1358402, 1053252, 1245764, 313854, 1553994, 1951306, 191052, 134734, 555087, 637522, 1739859, 312922, 712284, 395357, 875104, 380006, 1529960, 176235, 1497198, 919666, 32383, 1828480, 1130623, 569986, 727175, 1984651, 1229969, 1749139, 1765525, 1431703, 1968792, 39072, 457890, 518823, 906920, 1045678, 236209, 1514177, 654030, 1613009, 1618644, 222941, 1903327, 120036, 453350, 1010921, 1110762, 861944, 1270523, 798459, 348413, 926460, 975613, 967427, 23300, 301830, 1341194, 81164, 248593, 401173, 738584, 544539, 61724, 1917725, 1454367, 1538335, 1308969, 780076, 1379126, 577337, 382269, 1398590, 1674049, 1305929, 189261, 1136976, 78168, 482655, 1727330, 867176, 26474, 1681774, 1655152, 1387894, 1839484, 1428349, 1735554, 1574787, 1922953, 1258890, 1320331, 1286544, 1432976, 180115, 1144724, 655767, 262552, 201629, 170413, 1716656, 1914801, 298420, 1910202, 889790, 1426879, 1907134, 1616833, 585669, 130502, 824782, 1480142, 1061330, 1836499, 303573, 1393628, 1419741, 743902, 1281504, 1147370, 1180660, 1235447, 2003449, 1416190}	42624
Lillian	Collins	6/18/1938	{357891, 98310, 1620488, 319498, 1886732, 1527824, 749085, 942623, 1252384, 794659, 886832, 568882, 285240, 1031737, 293434, 2023995, 560710, 1016903, 644684, 555087, 515664, 637522, 203350, 10327, 1839705, 312922, 712284, 1432668, 1507933, 1786464, 845412, 1500262, 494696, 1529960, 176235, 1497198, 628345, 29318, 892560, 1870491, 39072, 1492641, 1558690, 3748, 1412262, 518823, 429225, 1136638, 1143997, 1940673, 1181893, 745673, 1777362, 727253, 1296085, 1213143, 623326, 761055, 1271009, 1010921, 1807598, 1247471, 134386, 1814773, 436472, 1795323, 798459, 975613, 348413, 218366, 301830, 824070, 1646344, 1341194, 248593, 609554, 170264, 157466, 682778, 462114, 831780, 329001, 1308969, 465195, 1300267, 739124, 1379126, 202039, 1551166, 958271, 1603902, 802120, 1759049, 864076, 315213, 1047886, 1151311, 1129809, 1627474, 173908, 1005398, 1617758, 670560, 1091941, 26474, 1345390, 1681774, 1469296, 281460, 111478, 1122678, 1387894, 1371513, 1488759, 1928569, 1428349, 1735554, 1937797, 1922953, 552331, 1320331, 1717645, 431502, 297360, 909717, 1822102, 1763736, 1622937, 1109915, 1305500, 1572763, 335263, 1889186, 552871, 900521, 1723823, 889790, 1225665, 393158, 1286086, 699849, 797641, 778188, 1185740, 744402, 1061330, 1836499, 768982, 400857, 1418206, 1044964, 829414, 1147370, 1988074, 1769968, 870901, 2003449, 1406974}	32155
Vera	Johnson	7/19/1973	{173575, 564746, 996362, 1745932, 326670, 568848, 1858581, 1588759, 1252384, 271908, 1271337, 1121324, 362541, 1801775, 105522, 285240, 69179, 315458, 1090626, 1542213, 555087, 1945681, 664659, 451670, 960088, 312922, 394333, 983654, 1018470, 1140838, 1529960, -1430, 596075, 1497198, 650354, 1404533, 1215607, 1432184, 943233, 668292, 957063, 794761, 1413769, 714380, 1870491, 706205, 629406, 1146019, 518823, 1623723, 738992, 480438, 1990327, 246456, 1478328, 1150652, 2042558, 1024191, 204992, 2035905, 1278153, 223436, 764620, 1255628, 1555163, 761055, 366306, 1010921, 1425643, 324332, 1724653, 1807598, 2031344, 1795323, 1195771, 798459, 1378565, 301830, 502541, 723226, 860447, 1624864, 831780, 1308969, 862514, 209716, 805173, 2023739, 260412, 927554, 539983, 266578, 464722, 778066, 572758, 2017119, 892276, 1387894, 625017, 1103227, 1737086, 1735554, 1045892, 1791365, 1109383, 1922953, 1320331, 431502, 962456, 1466777, 222618, 147870, 688032, 1751544, 981496, 952747, 113070, 1296304, 1189297, 376243, 1073591, 1373624, 1177529, 178620, 1975740, 889790, 528834, 1066947, 699849, 449482, 1331657, 1470409, 1812429, 1528270, 9681, 1836499, 1620440, 1880025, 1673178, 1846747, 830429, 1419741, 323040, 619492, 2032617, 91117, 416749, 1071088, 1182193, 1522677, 1019895, 60920, 2003449}	31920
Reynaldo	Cabrera	10/18/2000	{357891, 849414, 1461767, 130056, 346633, 996362, 1440266, 647699, 120341, 272405, 1467415, 178715, 1167388, 1974818, 629283, 1907236, 1993253, 922150, 1109030, 1942056, 1672233, 205354, 970797, 1790509, 1242161, 1981493, 801846, 14394, 1052732, 489534, 134734, 555087, 114768, 821840, 1717331, 712284, 394333, 906847, 875104, 782434, 701029, 148582, 618601, 176235, 1014893, 362094, 1497198, 1899632, 1699441, 650354, 1078899, 1804402, 1142389, 132729, 105599, 594055, 1313929, 1413769, 1503370, 1973386, 1216141, 634510, 1559181, 622736, 2031761, 1740434, 924307, 1303704, 285341, 625313, 1608867, 1948323, 439975, 518823, 162985, 521899, 308402, 1922230, 1339578, 1310907, 1150652, 434877, 1241278, 1024191, 2042558, 2035905, 1199301, 1771721, 223436, 1831123, 727253, 936150, 964311, 184539, 353501, 1903327, 1026784, 1648864, 1231087, 1479414, 348413, 975613, 1914623, 301830, 44811, 672524, 1795340, 1635600, 248593, 691473, 1513234, 806164, 401173, 1728790, 160536, 448796, 1820448, 562466, 570146, 588583, 321832, 1224489, 1389863, 1431339, 1787180, 719149, 209716, 805173, 260412, 1649984, 927554, 739652, 1398085, 1646916, 1305929, 1420617, 1743177, 864076, 1433933, 2023244, 1136976, 729941, 1343842, 620388, 638312, 26474, 432490, 1281388, 1681774, 183154, 1387894, 1877883, 1428349, 528256, 372613, 1063307, 735628, 1320331, 1373582, 1929105, 377239, 655767, 1763736, 1034650, 1705884, 201629, 1666471, 1597869, 113070, 1271218, 298420, 1193396, 1341366, 330680, 1910202, 1178044, 1498046, 1606084, 585669, 652749, 1337293, 1812429, 546768, 1210833, 1061330, 1892304, 1251288, 1620440, 1410524, 925668, 1147370, 1758700, 1071088, 592373, 988662, 2003449, 1179643, 1732093}	57833
Deidra	Fields	7/24/1987	{1813509, 1198091, 1745932, 1400849, 390163, 1086484, 1345557, 306710, 296473, 1077280, 1252384, 202277, 679462, 292394, 891435, 1790509, 450096, 6197, 442423, 285240, 169530, 14394, 1353274, 489534, 278081, 1570883, 191052, 1526862, 555087, 259152, 451670, 312922, 1765468, 394333, 395357, 897629, 1096797, 354401, 1354854, 1529960, -1430, 1014893, 362094, 1497198, 1899632, 1699441, 650354, 721522, 951411, 1708149, 1514109, 163973, 107660, 883344, 2031761, 924307, 1303704, 204442, 357021, 629406, 664737, 1608867, 518823, 1039528, 1959082, 211116, 1231532, 612857, 1645233, 1843379, 769716, 1790133, 480438, 1078969, 69308, 1150652, 752830, 1024191, 1932482, 96455, 542925, 1351373, 1598669, 1390292, 238805, 1442008, 132321, 1429734, 228583, 596199, 1010921, 1110762, 799467, 1967340, 476909, 1992942, 224495, 482547, 2000628, 739573, 1914623, 27904, 301830, 672524, 1890061, 1572116, 160536, 61724, 643868, 384292, 321832, 1308969, 1381169, 1951025, 256823, 1013051, 382269, 400705, 475458, 574273, 264008, 363849, 864076, 189261, 315213, 1627474, 781149, 426846, 1117023, 999266, 620388, 687463, 872295, 875883, 1588590, 1717103, 808821, 1387894, 625017, 1290617, 1735554, 1149827, 1045892, 1336708, 1922953, 1063307, 1320331, 723350, 1443224, 1975704, 1228187, 741789, 1163166, 113059, 1145259, 368560, 1141684, 121269, 1193396, 330680, 618426, 261563, 887742, 65471, 889790, 1498046, 528834, 795588, 314310, 1470409, 1126346, 603089, 1836499, 1620440, 802779, 1846747, 1419741, 850910, 1281504, 208868, 1747430, 994280, 1147370, 85483, 338925, 1488878, 535537, 1235447, 2003449}	94155
Erin	Hepworth	4/28/1992	{1319937, 459782, 28170, 1198091, 996362, 278542, 250390, 1545246, 1252384, 439333, 689711, 1093682, 285240, 1213502, 1137220, 1339974, 134734, 1981519, 515664, 590929, 1547856, 1510995, 345172, 312922, 712284, 1096797, 234591, 868450, 967267, 1354854, 620135, 1529960, 1064041, 176235, 1025134, 1497198, 1336432, 1739374, 1167986, 223859, 705150, 111751, 957063, 1084552, 2031761, 58517, 1958038, 1303704, 555676, 39072, 1492641, 1608867, 518823, 540328, 1029799, 21683, 420532, 905401, 69308, 1150652, 2042558, 1940673, 2035905, 1969356, 872655, 45271, 1224414, 142048, 132321, 1638112, 228583, 1010921, 127731, 706806, 1416951, 543997, 1698046, 617732, 320773, 301830, 665353, 672524, 1635600, 531729, 473365, 1607958, 160536, 193818, 1559836, 1765150, 1814303, 29472, 74017, 462114, 1047329, 169765, 703269, 321832, 1308969, 140076, 263470, 272686, 856370, 209716, 805173, 18742, 260412, 574273, 927554, 1742146, 1305929, 315213, 347982, 660302, 819535, 1914197, 1061213, 1630558, 1090402, 593763, 1258855, 26474, 1664366, 1387894, 1488759, 477052, 1428349, 669566, 104319, 1326463, 499073, 1537916, 1735554, 1513860, 909192, 1568649, 1922953, 1063307, 386956, 1087884, 941973, 723350, 266648, 201629, 1329568, 294305, 784290, 924590, 1821103, 298420, 101818, 618426, 1413051, 889790, 1383359, 561091, 1286086, 1038791, 972232, 699849, 797641, 1920457, 1812429, 1836499, 1964501, 1939420, 1419741, 1069539, 1147370, 1923562, 2030570, 678381, 926702, 1071088, 799736, 2003449, 1645562, 1342972, 687102}	15011
Alonzo	Nelson	12/26/1998	{1319937, 101897, 1886732, 164369, 390163, 306710, 799255, 679462, 105522, 184886, 442423, 285240, 1951289, 801846, 14394, 1816127, 417346, 1339974, 1914952, 1035339, 191052, 971340, 555087, 356435, 1510995, 1746518, 312922, 597084, 395357, 1765468, 1786464, 701029, 550502, 1018470, 1529960, 1497198, 458866, 730739, 951411, 1404533, 1708149, 628345, 786042, 233087, 976005, 957063, 1084552, 2033802, 1317517, 634510, 1335949, 514192, 2031761, 322194, 1897620, 37015, 1303704, 1146019, 1730213, 518823, 540328, 1569448, 1839275, 243380, 1478328, 1150652, 1278153, 764620, 651481, 1951963, 831196, 142048, 740578, 659687, 1010921, 1110762, 440557, 152815, 1227505, 1608435, 436472, 1112315, 968451, 301830, 310024, 1384713, 672524, 1125644, 526096, 531729, 943891, 160536, 244505, 682778, 140059, 1443100, 1308969, 1637161, 98095, 572207, 209716, 501560, 1252152, 382269, 1647935, 264008, 417609, 1420617, 1758536, 1485644, 189261, 1129809, 464722, 1819478, 2030941, 1117023, 263008, 2017119, 865122, 620388, 1679212, 1712497, 808821, 1387894, 1273207, 1408888, 1290617, 1466742, 1349499, 1087360, 1735554, 634244, 1513860, 1613704, 1922953, 1063307, 257932, 1439633, 909717, 1822102, 266648, 222618, 147870, 957866, 2002352, 1271218, 270774, 676280, 1373624, 1006010, 889790, 107458, 822727, 1920457, 507854, 618449, 352722, 1210833, 1836499, 1297879, 1260510, 1830367, 1281504, 1994722, 1418213, 295913, 1488878, 1986542, 1182193, 592373, 988662, 1235447, 2003449, 1406974}	15493
Jimmy	Heath	7/3/1950	{1745932, 1154579, 438808, 1522201, 678425, 1545246, 1252384, 409633, 898081, 215084, 846386, 285240, 898616, 1548345, 1003579, 330811, 471101, 1646656, 290369, 1849410, 1687619, 1053252, 1707077, 644684, 634446, 555599, 1739859, 1277013, 451670, 312922, 234591, 859231, 1702502, 1529960, 1412713, 596075, 1497198, 1167986, 502899, 1460338, 339061, 1291894, 1953399, 1056375, 258685, 11395, 1980547, 370822, 1972875, 1781902, 1586320, 682646, 629406, 1429663, 487077, 518823, 1891496, 1031851, 1370286, 507056, 2002609, 21683, 769716, 480438, 1630398, 1983174, 433351, 1075406, 1637075, 1378004, 651481, 1224414, 142048, 34532, 252645, 453350, 1162980, 1187046, 1010921, 1416951, 798459, 299775, 967427, 23300, 301830, 1018631, 1119499, 525071, 1635600, 473365, 332567, 293657, 1917725, 2000669, 1814303, 1820448, 74017, 1993508, 1351461, 1485606, 1308969, 385845, 1293116, 112448, 1806661, 547658, 911180, 1857869, 959312, 1390421, 1330009, 2034011, 379230, 895848, 626033, 182642, 979826, 1783665, 1387894, 669566, 614270, 2006913, 1735554, 842629, 1922953, 1320331, 1087884, 1530765, 13714, 592275, 1046934, 526233, 28575, 784290, 1695665, 1914801, 1410997, 738230, 3001, 887742, 889790, 1365951, 1383359, 39363, 795588, 1470409, 1920457, 1447883, 1836499, 458200, 400857, 1846747, 1910236, 101853, 1419741, 1147370, 1749998, 276463, 607217, 1180660, 774133, 2003449, 1861630}	21438
Terri	Lopez	9/12/1964	{1588756, 827413, 1024533, 87573, 1719832, 1759257, 1814554, 697887, 1077797, 1271337, 928811, 1269293, 196657, 1407025, 285240, 1434169, 39994, 446524, 1816127, 134734, 555087, 1011281, 664659, 1923668, 317525, 203350, 2015320, 312922, 984156, 1307228, 1592927, 967267, 1529960, 223859, 413820, 976005, 1413769, 1317517, 1845908, 37015, 192668, 518823, 540328, 1569448, 1145524, 2042558, 1156290, 961737, 112330, 436939, 1780939, 936150, 1866971, 1951963, 710365, 142048, 740578, 659687, 1970927, 1965817, 1626362, 798459, 799997, 1698046, 953599, 617732, 1378565, 301830, 1646344, 665353, 493835, 244505, 140059, 1443100, 676639, 831780, 1824549, 1308969, 1177901, 805173, 1252152, 260412, 1603902, 727873, 1427272, 287049, 973132, 315213, 1485644, 819535, 605015, 2030941, 971617, 1091941, 2036584, 82286, 1790320, 1151857, 281460, 369014, 201079, 1273207, 1387894, 1408888, 1466742, 1087360, 1735554, 634244, 909192, 1922953, 1320331, 1544077, 1439633, 428946, 1877916, 1457566, 1889186, 880553, 1527209, 1821103, 1296304, 1189297, 1497522, 1770416, 1914801, 2002352, 270774, 1621947, 689596, 1975740, 889790, 797641, 1812429, 1819599, 9681, 995795, 1836499, 259541, 1233879, 1673178, 520155, 1419741, 1260510, 1830367, 990182, 295913, 314857, 1147370, 1071088, 1800176, 2003449}	43082
Joseph	Phillips	4/25/1944	{1930753, 1654275, 408582, 15367, 1198091, 550924, 724494, 1083924, 910358, 174615, 749085, 948766, 99870, 1252384, 1609247, 439333, 193065, 292394, 1790507, 1121324, 1785390, 1801775, 1093682, 1854007, 285240, 1031737, 1140807, 784457, 1882185, 1717331, 345172, 1637973, 203350, 960088, 312922, 423002, 818267, 1008732, 830046, 1096797, 688738, 845412, 1354854, 1529960, 1064041, 496238, 1497198, 494195, 1117813, 1215607, 71292, 705150, 191109, 362125, 1087637, 1303704, 555676, 556701, 101535, 732321, 518823, 429225, 211116, 827575, 246456, 373945, 1159866, 443579, 1162939, 1143997, 1756346, 1058495, 123074, 644808, 745673, 112330, 542926, 892113, 1453777, 31955, 1390292, 1601748, 1299167, 132321, 366306, 228583, 437480, 1010921, 1306346, 861934, 1247471, 1371376, 1871089, 1296629, 1814773, 841975, 798459, 1592572, 375041, 301830, 824070, 1646344, 1644297, 1968395, 672524, 5902, 526096, 1762580, 199959, 160536, 591647, 389924, 1931559, 321832, 683816, 1308969, 465195, 884527, 67888, 849203, 209716, 1897780, 576314, 1150780, 1603902, 1598273, 388418, 984389, 802120, 547658, 315213, 1709907, 1516372, 2008916, 649048, 293730, 533346, 620388, 1367917, 82286, 1345390, 1469296, 2033524, 768373, 1387894, 970108, 1735554, 282501, 1568649, 1922953, 1063307, 1320331, 1544077, 244622, 1895828, 723350, 1903512, 1466777, 1572763, 528799, 1237408, 1934753, 1889186, 1114028, 1610673, 566714, 618426, 889790, 1447876, 1816007, 699849, 36298, 797641, 934347, 28112, 1836499, 1419741, 594913, 1176545, 1069539, 1091048, 1147370, 343535, 1229295, 404977, 1349616, 1461235, 335861, 1110517, 1722869, 1751544, 2003449}	27480
Sandra	Auer	10/24/1974	{755203, 130056, 996362, 1198091, 346126, 1527824, 1345557, 1200151, 1545246, 1252384, 629283, 850987, 1790509, 1357359, 1981493, 430651, 571452, 1951306, 644684, 555087, 1115732, 312922, 319068, 394333, 897629, 1096797, 1303647, 1432668, 217700, 139366, 1140838, 1354854, 245353, 1529960, 112750, 1497198, 650354, 721522, 1273467, 1353340, 1413769, 1015946, 2024589, 622736, 1827990, 1143447, 1431703, 204442, 285341, 39072, 625313, 1608867, 518823, 548521, 1959082, 612857, 1112757, 1790133, 1078969, 69308, 282301, 668349, 1024191, 204992, 1150652, 2035905, 2042558, 169673, 223436, 411854, 739536, 1279186, 479443, 278228, 499411, 184539, 999131, 1195228, 132321, 724193, 1429734, 228583, 1010921, 324332, 476909, 875244, 1231087, 1736946, 482547, 631028, 1348346, 798459, 1760506, 543997, 234237, 27904, 1244933, 301830, 672524, 1172244, 1728790, 1136407, 160536, 157466, 643868, 1617692, 1250594, 384292, 321832, 329001, 1308969, 1560360, 719149, 209716, 805173, 260412, 1398590, 1831745, 927554, 1989954, 409930, 2023244, 315213, 272210, 408915, 820562, 1390421, 1501528, 620388, 26474, 1281388, 432502, 1387894, 1352057, 618884, 1937797, 1922953, 1063307, 1320331, 1373582, 1929105, 807321, 123292, 1556892, 861598, 832434, 887742, 65471, 889790, 528834, 1066947, 1331657, 2033611, 41932, 1812429, 998350, 1892304, 603089, 1585105, 1836499, 811991, 1620440, 1419741, 118754, 1147370, 196588, 1071088, 2003449, 588798}	1237
Belinda	Waters	4/2/1946	{98310, 2035209, 319498, 1198091, 996362, 306710, 231961, 1829915, 948766, 1158176, 592932, 1437221, 679462, 193065, 292394, 1778732, 1785390, 1357359, 442423, 285240, 1031737, 293434, 1837624, 1816127, 651329, 1137220, 2008652, 134734, 555087, 515664, 1510995, 312922, 818267, 597084, 547421, 984156, 1096797, 1303647, 1354854, 620135, 1529960, 496238, 175727, 223859, 493690, 1488511, 278148, 1413769, 1972875, 1151116, 1333903, 1559184, 1798803, 389268, 1492641, 1252003, 1608867, 518823, 540328, 429225, 769716, 827575, 519867, 69308, 2042558, 1940673, 2035905, 508101, 2032840, 961737, 112330, 820947, 1556180, 1241310, 142048, 132321, 952545, 34532, 228583, 1010921, 875244, 1340148, 1296629, 1965817, 1393402, 798459, 543997, 1902336, 968451, 713477, 301830, 824070, 672524, 1750799, 526096, 160536, 244505, 676639, 29472, 678687, 462114, 1998628, 321832, 1308969, 884527, 1263919, 1058099, 355125, 805173, 272184, 1252152, 1849144, 260412, 786752, 927554, 977732, 264008, 1758536, 315213, 1601869, 1857869, 1501528, 1161050, 2017115, 249180, 971617, 1367917, 1345390, 1676657, 979826, 861555, 1244019, 808821, 1387894, 1783665, 208760, 1290617, 699773, 840573, 1735554, 1922953, 1063307, 1320331, 1439633, 218514, 723350, 1572763, 1153437, 833953, 267691, 1770416, 1610673, 1497522, 1695665, 1729972, 123829, 994229, 618426, 889790, 1447876, 1286086, 36298, 41932, 1812429, 1585105, 1836499, 768982, 1148893, 773598, 1260510, 1281504, 1419741, 295913, 929258, 331755, 1147370, 1915371, 1071088, 1594352, 1461235, 2003449}	88618
Harold	Woods	3/22/1977	{1213958, 550924, 278542, 309776, 1114645, 250390, 1765399, 464406, 1808918, 898081, 1077797, 236592, 372784, 285240, 1003579, 489534, 1816127, 335937, 974402, 1976385, 1053252, 1350212, 1016903, 1944142, 555087, 259152, 618064, 1981519, 1718355, 1739859, 317525, 1637973, 1756248, 312922, 602206, 474208, 969312, 782434, 1432163, 1140838, 1529960, 1014893, 362094, 1497198, 1899632, 1699441, 1953399, 1592441, 1697410, 1949316, 1307781, 126090, 107660, 892560, 1494161, 1106578, 924307, 1303704, 1864348, 998045, 1608867, 518823, 540328, 788648, 1509547, 16560, 629936, 523954, 554162, 110775, 260793, 1144507, 1150652, 204992, 451777, 58562, 1238212, 96455, 1351373, 500431, 1777362, 671964, 142048, 453350, 1010921, 324332, 316142, 589039, 477433, 798459, 967427, 23300, 301830, 103177, 1341194, 562450, 878870, 160536, 244505, 723226, 447259, 1917725, 831780, 321832, 481069, 433966, 209716, 18742, 1252152, 2023739, 567102, 574273, 475458, 1758536, 1442126, 151891, 1676120, 1405785, 1275738, 670560, 971617, 620388, 1069932, 1533293, 256372, 281460, 1122678, 1387894, 1951619, 1536905, 667018, 1063307, 1320331, 1922953, 535950, 181137, 1914770, 1504150, 494489, 1736601, 834971, 1228187, 1968540, 1163166, 639396, 1029036, 1372079, 1610673, 1141684, 1193396, 330680, 623547, 1131964, 889790, 1498046, 1225665, 1066947, 1331657, 2033611, 744402, 1836499, 1964501, 1419741, 1260510, 1830367, 994280, 295913, 1147370, 502763, 1500136, 2030570, 339950, 83953, 1180660, 1021942, 1853430, 2003449, 1521659}	93440
